,assists,decision,evenSaves,evenShotsAgainst,evenStrengthSavePercentage,game_id,goals,pim,powerPlaySavePercentage,powerPlaySaves,powerPlayShotsAgainst,savePercentage,saves,shortHandedSavePercentage,shortHandedSaves,shortHandedShotsAgainst,shots,timeOnIce
501,0,L,22,28,78.57142857142857,020236,0,0,100.0,4,4,81.25,26,,0,0,32,60:00
502,0,L,30,30,100.0,020237,0,0,50.0,2,4,94.44444444444444,34,100.0,2,2,36,58:31
503,0,W,27,27,100.0,020237,0,0,83.33333333333334,5,6,97.05882352941177,33,100.0,1,1,34,59:18
504,0,L,25,28,89.28571428571429,020238,0,0,100.0,2,2,90.32258064516128,28,100.0,1,1,31,64:54
505,0,W,21,21,100.0,020238,0,0,75.0,6,8,93.33333333333333,28,100.0,1,1,30,64:50
506,0,W,22,22,100.0,020239,0,0,100.0,7,7,100.0,33,100.0,4,4,33,60:00
507,0,L,22,26,84.61538461538461,020239,0,0,100.0,4,4,87.09677419354838,27,100.0,1,1,31,60:00
508,0,L,14,16,87.5,020240,0,0,60.0,3,5,82.6086956521739,19,100.0,2,2,23,58:13
509,0,W,21,23,91.30434782608695,020240,0,0,100.0,4,4,93.33333333333333,28,100.0,3,3,30,60:00
510,0,W,16,16,100.0,020241,0,0,66.66666666666666,2,3,95.23809523809523,20,100.0,2,2,21,59:56
511,0,L,32,37,86.48648648648648,020241,0,0,100.0,6,6,88.37209302325581,38,,0,0,43,60:00
512,0,L,29,32,90.625,020242,0,0,100.0,4,4,91.8918918918919,34,100.0,1,1,37,64:58
513,0,W,32,35,91.42857142857143,020242,0,0,100.0,4,4,92.3076923076923,36,,0,0,39,64:16
514,0,L,16,19,84.21052631578947,020243,0,0,100.0,5,5,87.5,21,,0,0,24,58:29
515,0,W,29,29,100.0,020243,0,0,100.0,4,4,100.0,33,,0,0,33,60:00
516,0,L,24,28,85.71428571428571,020244,0,0,83.33333333333334,5,6,85.29411764705883,29,,0,0,34,62:27
517,0,W,15,18,83.33333333333334,020244,0,0,83.33333333333334,5,6,83.33333333333334,20,,0,0,24,61:00
518,0,W,21,22,95.45454545454545,020245,0,0,100.0,17,17,97.5609756097561,40,100.0,2,2,41,59:48
519,0,L,22,25,88.0,020245,0,0,75.0,6,8,85.29411764705883,29,100.0,1,1,34,59:52
520,0,L,19,24,79.16666666666666,020246,0,0,100.0,3,3,81.48148148148148,22,,0,0,27,59:08
521,0,W,27,29,93.10344827586206,020246,0,0,75.0,6,8,89.47368421052632,34,100.0,1,1,38,60:00
522,0,W,20,23,86.95652173913044,020247,0,0,80.0,4,5,85.71428571428571,24,,0,0,28,60:00
523,1,L,23,27,85.18518518518519,020247,0,0,60.0,3,5,82.35294117647058,28,100.0,2,2,34,58:37
524,0,W,23,25,92.0,020248,0,0,100.0,6,6,93.54838709677419,29,,0,0,31,59:52
525,0,L,21,23,91.30434782608695,020248,0,0,83.33333333333334,5,6,90.0,27,100.0,1,1,30,57:54
526,0,L,26,30,86.66666666666667,020249,0,0,100.0,2,2,87.5,28,,0,0,32,60:00
527,0,W,35,35,100.0,020249,0,0,100.0,4,4,100.0,39,,0,0,39,60:00
528,0,W,43,45,95.55555555555556,020250,0,0,85.71428571428571,6,7,94.23076923076923,49,,0,0,52,65:00
529,0,L,25,28,89.28571428571429,020250,0,0,100.0,4,4,90.625,29,,0,0,32,65:00
530,0,L,13,17,76.47058823529412,020251,0,0,100.0,2,2,78.94736842105263,15,,0,0,19,65:00
531,0,W,30,32,93.75,020251,0,0,80.0,4,5,89.47368421052632,34,0.0,0,1,38,65:00
532,0,L,30,31,96.7741935483871,020252,0,0,100.0,3,3,97.22222222222221,35,100.0,2,2,36,59:01
533,0,W,18,18,100.0,020252,0,0,100.0,3,3,100.0,21,,0,0,21,60:00
534,0,W,22,24,91.66666666666666,020253,0,0,100.0,6,6,93.54838709677419,29,100.0,1,1,31,60:00
535,0,L,13,16,81.25,020253,0,0,100.0,1,1,83.33333333333334,15,100.0,1,1,18,59:20
536,0,L,22,26,84.61538461538461,020254,0,0,87.5,7,8,87.5,35,100.0,6,6,40,59:51
537,0,W,30,30,100.0,020254,0,0,80.0,4,5,97.14285714285714,34,,0,0,35,60:00
538,0,L,13,14,92.85714285714286,020255,0,0,71.42857142857143,5,7,85.71428571428571,18,,0,0,21,59:16
539,0,W,30,31,96.7741935483871,020255,0,0,100.0,4,4,97.43589743589743,38,100.0,4,4,39,59:55
540,0,W,26,27,96.29629629629629,020256,0,0,100.0,9,9,97.36842105263158,37,100.0,2,2,38,59:59
541,0,L,26,29,89.65517241379311,020256,0,2,85.71428571428571,6,7,89.1891891891892,33,100.0,1,1,37,60:00
542,0,L,22,27,81.48148148148148,020257,0,0,100.0,1,1,82.14285714285714,23,,0,0,28,60:00
543,0,W,30,32,93.75,020257,0,0,100.0,4,4,94.44444444444444,34,,0,0,36,59:41
544,0,L,23,25,92.0,020258,0,0,100.0,3,3,92.85714285714286,26,,0,0,28,59:11
545,0,W,29,30,96.66666666666667,020258,0,0,,0,0,96.66666666666667,29,,0,0,30,60:00
546,0,W,24,25,96.0,020259,0,0,100.0,2,2,96.29629629629629,26,,0,0,27,59:40
547,0,,9,10,90.0,020259,0,0,100.0,1,1,92.3076923076923,12,100.0,2,2,13,34:53
548,0,L,8,10,80.0,020259,0,0,66.66666666666666,2,3,80.0,12,100.0,2,2,15,25:06
549,0,W,21,22,95.45454545454545,020260,0,0,100.0,4,4,96.15384615384616,25,,0,0,26,60:00
550,0,L,17,18,94.44444444444444,020260,0,0,87.5,7,8,92.5925925925926,25,100.0,1,1,27,57:41
551,0,L,36,37,97.2972972972973,020261,0,0,33.33333333333333,1,3,92.5,37,,0,0,40,61:16
552,0,W,32,34,94.11764705882352,020261,0,0,,0,0,94.28571428571428,33,100.0,1,1,35,61:10
553,0,L,23,24,95.83333333333334,020262,0,0,0.0,0,1,92.85714285714286,26,100.0,3,3,28,58:20
554,0,W,25,26,96.15384615384616,020262,0,0,100.0,1,1,96.29629629629629,26,,0,0,27,59:48
555,0,L,24,25,96.0,020263,0,0,100.0,3,3,96.66666666666667,29,100.0,2,2,30,64:56
556,0,W,18,19,94.73684210526315,020263,0,0,100.0,16,16,97.14285714285714,34,,0,0,35,65:00
557,0,W,27,28,96.42857142857143,020264,0,0,100.0,2,2,96.66666666666667,29,,0,0,30,60:00
558,0,L,16,18,88.88888888888889,020264,0,0,100.0,1,1,89.47368421052632,17,,0,0,19,58:29
559,0,W,25,26,96.15384615384616,020265,0,0,66.66666666666666,2,3,93.54838709677419,29,100.0,2,2,31,60:00
560,0,L,27,30,90.0,020265,0,0,100.0,2,2,91.17647058823529,31,100.0,2,2,34,58:38
561,0,W,15,16,93.75,020266,0,0,85.71428571428571,6,7,91.66666666666666,22,100.0,1,1,24,59:43
562,0,L,23,27,85.18518518518519,020266,0,0,85.71428571428571,6,7,85.29411764705883,29,,0,0,34,60:00
563,0,W,28,29,96.55172413793103,020267,0,0,100.0,1,1,96.7741935483871,30,100.0,1,1,31,59:57
564,0,L,25,26,96.15384615384616,020267,0,0,66.66666666666666,2,3,93.33333333333333,28,100.0,1,1,30,58:52
565,0,W,14,15,93.33333333333333,020268,0,0,100.0,10,10,96.0,24,,0,0,25,60:00
566,0,L,9,13,69.23076923076923,020268,0,0,75.0,3,4,70.58823529411765,12,,0,0,17,41:44
567,0,,8,9,88.88888888888889,020268,0,0,,0,0,88.88888888888889,8,,0,0,9,18:16
568,0,L,20,25,80.0,020269,0,0,100.0,5,5,84.84848484848484,28,100.0,3,3,33,60:00
569,0,W,15,16,93.75,020269,0,0,91.66666666666666,11,12,92.85714285714286,26,,0,0,28,59:59
570,0,L,29,35,82.85714285714286,020270,0,0,100.0,5,5,86.04651162790698,37,100.0,3,3,43,60:00
571,0,W,23,25,92.0,020270,0,0,100.0,3,3,93.10344827586206,27,100.0,1,1,29,60:00
572,0,L,7,9,77.77777777777779,020271,0,0,77.77777777777779,7,9,78.94736842105263,15,100.0,1,1,19,24:33
573,0,W,16,17,94.11764705882352,020271,0,0,100.0,4,4,95.65217391304348,22,100.0,2,2,23,60:00
574,0,,9,9,100.0,020271,0,0,85.71428571428571,6,7,93.75,15,,0,0,16,35:27
575,0,W,22,26,84.61538461538461,020272,0,0,100.0,3,3,88.23529411764706,30,100.0,5,5,34,59:51
576,0,L,31,35,88.57142857142857,020272,0,0,50.0,1,2,86.48648648648648,32,,0,0,37,57:37
577,0,W,26,26,100.0,020273,0,0,100.0,1,1,100.0,28,100.0,1,1,28,60:00
578,0,L,16,16,100.0,020273,0,0,66.66666666666666,2,3,94.73684210526315,18,,0,0,19,58:35
579,0,W,20,21,95.23809523809523,020274,0,0,100.0,7,7,96.42857142857143,27,,0,0,28,60:00
580,0,L,16,17,94.11764705882352,020274,0,0,83.33333333333334,5,6,91.30434782608695,21,,0,0,23,58:54
581,0,L,15,18,83.33333333333334,020275,0,0,40.0,2,5,76.0,19,100.0,2,2,25,57:20
582,0,W,15,16,93.75,020275,0,0,71.42857142857143,5,7,86.95652173913044,20,,0,0,23,59:57
583,0,,9,10,90.0,020276,0,0,100.0,2,2,84.61538461538461,11,0.0,0,1,13,32:37
584,0,W,21,21,100.0,020276,0,0,100.0,7,7,100.0,29,100.0,1,1,29,60:00
585,0,L,3,5,60.0,020276,0,0,83.33333333333334,5,6,75.0,9,100.0,1,1,12,27:19
586,0,,8,11,72.72727272727273,020277,0,0,60.0,3,5,70.58823529411765,12,100.0,1,1,17,39:58
587,0,W,24,26,92.3076923076923,020277,0,0,84.61538461538461,11,13,87.8048780487805,36,50.0,1,2,41,60:00
588,1,L,5,6,83.33333333333334,020277,0,0,,0,0,83.33333333333334,5,,0,0,6,17:56
589,0,L,19,21,90.47619047619048,020278,0,0,100.0,3,3,92.0,23,100.0,1,1,25,53:48
590,0,,1,1,100.0,020278,0,0,,0,0,100.0,1,,0,0,1,5:29
591,0,W,23,23,100.0,020278,0,0,100.0,6,6,100.0,29,,0,0,29,60:00
592,0,W,20,21,95.23809523809523,020279,0,0,75.0,6,8,90.32258064516128,28,100.0,2,2,31,59:56
593,0,L,17,17,100.0,020279,0,0,55.55555555555556,5,9,84.61538461538461,22,,0,0,26,57:20
594,0,L,27,32,84.375,020280,0,0,100.0,1,1,83.33333333333334,30,66.66666666666666,2,3,36,59:28
595,0,W,36,37,97.2972972972973,020280,0,0,66.66666666666666,4,6,93.02325581395348,40,,0,0,43,60:00
596,0,W,28,29,96.55172413793103,020281,0,0,100.0,3,3,97.14285714285714,34,100.0,3,3,35,60:00
597,0,L,20,21,95.23809523809523,020281,0,0,92.85714285714286,13,14,94.44444444444444,34,100.0,1,1,36,58:01
598,0,W,18,19,94.73684210526315,020282,0,0,83.33333333333334,5,6,92.5925925925926,25,100.0,2,2,27,60:00
599,0,L,21,25,84.0,020282,0,0,33.33333333333333,1,3,79.3103448275862,23,100.0,1,1,29,60:00
600,0,L,19,22,86.36363636363636,020283,0,0,,0,0,86.36363636363636,19,,0,0,22,57:21
601,0,W,40,41,97.5609756097561,020283,0,0,66.66666666666666,2,3,95.55555555555556,43,100.0,1,1,45,60:00
602,0,L,20,21,95.23809523809523,020284,0,2,100.0,1,1,91.30434782608695,21,0.0,0,1,23,58:33
603,0,W,32,33,96.96969696969697,020284,0,2,100.0,12,12,97.82608695652173,45,100.0,1,1,46,59:08
604,0,L,23,27,85.18518518518519,020285,0,0,100.0,6,6,85.29411764705883,29,0.0,0,1,34,57:22
605,1,W,39,41,95.1219512195122,020285,0,0,66.66666666666666,2,3,93.33333333333333,42,100.0,1,1,45,60:00
606,0,L,27,28,96.42857142857143,020286,0,0,100.0,6,6,97.2972972972973,36,100.0,3,3,37,61:34
607,0,W,20,20,100.0,020286,0,0,100.0,1,1,100.0,23,100.0,2,2,23,61:34
608,0,W,25,26,96.15384615384616,020287,0,0,,0,0,96.15384615384616,25,,0,0,26,64:56
609,0,L,26,26,100.0,020287,0,0,83.33333333333334,5,6,96.875,31,,0,0,32,65:00
610,0,L,26,27,96.29629629629629,020288,0,0,100.0,3,3,96.875,31,100.0,2,2,32,65:00
611,0,W,28,29,96.55172413793103,020288,0,0,100.0,6,6,97.14285714285714,34,,0,0,35,65:00
612,0,L,21,23,91.30434782608695,020289,0,0,83.33333333333334,5,6,89.65517241379311,26,,0,0,29,60:22
613,0,W,23,25,92.0,020289,0,0,100.0,1,1,92.3076923076923,24,,0,0,26,60:22
614,0,L,24,28,85.71428571428571,020290,0,0,100.0,7,7,88.57142857142857,31,,0,0,35,59:55
615,0,W,23,24,95.83333333333334,020290,0,0,100.0,8,8,96.96969696969697,32,100.0,1,1,33,60:00
616,0,W,31,32,96.875,020291,0,0,100.0,6,6,97.43589743589743,38,100.0,1,1,39,63:17
617,0,L,31,33,93.93939393939394,020291,0,0,100.0,2,2,94.28571428571428,33,,0,0,35,63:17
618,0,W,38,39,97.43589743589743,020292,0,0,,0,0,95.0,38,0.0,0,1,40,64:09
619,0,L,24,27,88.88888888888889,020292,0,0,100.0,3,3,90.0,27,,0,0,30,64:09
620,0,L,18,21,85.71428571428571,020293,0,0,40.0,2,5,76.92307692307693,20,,0,0,26,61:33
621,1,W,29,31,93.54838709677419,020293,0,0,72.72727272727273,8,11,88.88888888888889,40,100.0,3,3,45,61:47
622,0,L,26,29,89.65517241379311,020294,0,0,,0,0,89.65517241379311,26,,0,0,29,58:41
623,0,W,37,38,97.36842105263158,020294,0,0,0.0,0,1,94.87179487179486,37,,0,0,39,60:00
624,0,W,21,24,87.5,020295,0,0,90.0,9,10,88.57142857142857,31,100.0,1,1,35,59:57
625,0,,6,9,66.66666666666666,020295,0,0,,0,0,70.0,7,100.0,1,1,10,20:00
626,0,L,9,11,81.81818181818183,020295,0,0,100.0,3,3,80.0,12,0.0,0,1,15,36:49
627,0,L,17,20,85.0,020296,0,0,66.66666666666666,2,3,83.33333333333334,20,100.0,1,1,24,56:14
628,1,W,33,34,97.05882352941177,020296,0,0,85.71428571428571,6,7,95.1219512195122,39,,0,0,41,60:00
629,0,L,15,18,83.33333333333334,020297,0,0,80.0,4,5,83.33333333333334,20,100.0,1,1,24,60:00
630,0,W,22,23,95.65217391304348,020297,0,0,100.0,5,5,96.7741935483871,30,100.0,3,3,31,60:00
631,0,W,27,28,96.42857142857143,020298,0,0,88.88888888888889,8,9,94.73684210526315,36,100.0,1,1,38,60:00
632,0,L,24,26,92.3076923076923,020298,0,0,75.0,3,4,90.32258064516128,28,100.0,1,1,31,58:05
633,0,W,18,21,85.71428571428571,020299,0,0,100.0,4,4,89.28571428571429,25,100.0,3,3,28,59:58
634,0,L,32,33,96.96969696969697,020299,0,0,66.66666666666666,4,6,90.47619047619048,38,66.66666666666666,2,3,42,58:26
635,0,W,21,22,95.45454545454545,020300,0,0,100.0,9,9,96.96969696969697,32,100.0,2,2,33,60:00
636,0,L,19,21,90.47619047619048,020300,0,0,,0,0,91.30434782608695,21,100.0,2,2,23,58:32
637,0,L,29,31,93.54838709677419,020301,0,0,75.0,3,4,91.66666666666666,33,100.0,1,1,36,59:08
638,0,W,20,20,100.0,020301,0,0,66.66666666666666,2,3,92.3076923076923,24,66.66666666666666,2,3,26,59:57
639,0,L,21,24,87.5,020302,0,0,80.0,4,5,86.20689655172413,25,,0,0,29,59:58
640,0,W,29,29,100.0,020302,0,0,100.0,1,1,100.0,30,,0,0,30,60:00
641,0,L,14,17,82.35294117647058,020303,0,0,100.0,2,2,84.21052631578947,16,,0,0,19,27:08
642,0,W,31,33,93.93939393939394,020303,0,0,100.0,5,5,94.87179487179486,37,100.0,1,1,39,60:00
643,0,,9,12,75.0,020303,0,0,100.0,2,2,78.57142857142857,11,,0,0,14,32:43
644,0,W,27,28,96.42857142857143,020304,0,0,100.0,5,5,97.05882352941177,33,100.0,1,1,34,60:00
645,0,L,20,22,90.9090909090909,020304,0,0,100.0,2,2,92.0,23,100.0,1,1,25,58:55
646,0,W,34,34,100.0,020305,0,0,80.0,4,5,97.5,39,100.0,1,1,40,60:00
647,0,L,20,21,95.23809523809523,020305,0,0,80.0,4,5,92.5925925925926,25,100.0,1,1,27,58:49
648,0,W,25,27,92.5925925925926,020306,0,0,80.0,4,5,90.625,29,,0,0,32,60:00
649,0,L,24,28,85.71428571428571,020306,0,0,50.0,1,2,80.64516129032258,25,0.0,0,1,31,59:54
650,0,L,38,40,95.0,020307,0,0,0.0,0,2,90.47619047619048,38,,0,0,42,64:58
651,0,W,25,27,92.5925925925926,020307,0,0,83.33333333333334,5,6,90.9090909090909,30,,0,0,33,64:58
652,0,L,22,25,88.0,020308,0,0,,0,0,88.0,22,,0,0,25,58:35
653,0,W,37,39,94.87179487179486,020308,0,0,,0,0,94.87179487179486,37,,0,0,39,60:00
654,0,W,14,14,100.0,020309,0,0,0.0,0,1,94.11764705882352,16,100.0,2,2,17,60:00
655,0,L,9,10,90.0,020309,0,0,,0,0,90.0,9,,0,0,10,17:43
656,0,,10,11,90.9090909090909,020309,0,0,100.0,1,1,92.3076923076923,12,100.0,1,1,13,40:00
657,0,W,26,30,86.66666666666667,020310,0,0,100.0,8,8,90.0,36,100.0,2,2,40,60:45
658,0,L,28,33,84.84848484848484,020310,0,0,100.0,6,6,87.5,35,100.0,1,1,40,60:45
659,0,L,26,30,86.66666666666667,020311,0,0,75.0,3,4,85.29411764705883,29,,0,0,34,63:34
660,0,W,18,18,100.0,020311,0,0,100.0,4,4,100.0,22,,0,0,22,41:59
661,0,,15,18,83.33333333333334,020311,0,0,75.0,3,4,81.81818181818183,18,,0,0,22,21:35
662,0,L,13,18,72.22222222222221,020312,0,0,50.0,1,2,72.72727272727273,16,100.0,2,2,22,36:29
663,0,,7,8,87.5,020312,0,0,100.0,1,1,90.0,9,100.0,1,1,10,22:32
664,0,W,29,33,87.87878787878788,020312,0,0,80.0,4,5,86.8421052631579,33,,0,0,38,60:00
665,0,L,25,26,96.15384615384616,020313,0,0,,0,0,96.15384615384616,25,,0,0,26,58:29
666,0,W,24,24,100.0,020313,0,0,100.0,5,5,100.0,29,,0,0,29,60:00
667,0,W,27,29,93.10344827586206,020314,0,0,,0,0,93.54838709677419,29,100.0,2,2,31,60:00
668,0,L,26,28,92.85714285714286,020314,0,0,83.33333333333334,5,6,91.17647058823529,31,,0,0,34,58:48
669,0,L,21,25,84.0,020315,0,0,50.0,3,6,78.125,25,100.0,1,1,32,60:00
670,0,W,18,19,94.73684210526315,020315,0,0,0.0,0,1,90.9090909090909,20,100.0,2,2,22,60:00
671,0,L,32,36,88.88888888888889,020316,0,0,91.66666666666666,11,12,89.58333333333334,43,,0,0,48,58:47
672,0,W,21,22,95.45454545454545,020316,0,0,50.0,1,2,88.0,22,0.0,0,1,25,59:47
673,0,L,18,22,81.81818181818183,020317,0,0,,0,0,82.6086956521739,19,100.0,1,1,23,60:27
674,0,W,17,20,85.0,020317,0,0,100.0,5,5,88.0,22,,0,0,25,60:51
675,0,W,20,22,90.9090909090909,020318,0,0,100.0,2,2,92.0,23,100.0,1,1,25,60:00
676,0,,7,7,100.0,020318,0,2,100.0,1,1,100.0,8,,0,0,8,39:22
677,0,L,5,8,62.5,020318,0,0,75.0,3,4,66.66666666666666,8,,0,0,12,20:00
678,0,L,19,23,82.6086956521739,020319,0,0,66.66666666666666,2,3,82.14285714285714,23,100.0,2,2,28,60:00
679,0,W,22,24,91.66666666666666,020319,0,0,100.0,2,2,92.3076923076923,24,,0,0,26,60:00
680,0,L,17,21,80.95238095238095,020320,0,0,83.33333333333334,5,6,81.48148148148148,22,,0,0,27,59:57
681,0,W,28,28,100.0,020320,0,0,100.0,1,1,100.0,29,,0,0,29,60:00
682,0,L,11,15,73.33333333333333,020321,0,0,0.0,0,1,68.75,11,,0,0,16,28:52
683,0,,14,14,100.0,020321,0,0,,0,0,100.0,14,,0,0,14,31:08
684,0,W,17,18,94.44444444444444,020321,0,0,100.0,1,1,94.73684210526315,18,,0,0,19,59:56
685,0,L,17,20,85.0,020322,0,0,85.71428571428571,6,7,85.18518518518519,23,,0,0,27,57:11
686,0,W,33,35,94.28571428571428,020322,0,0,100.0,3,3,94.87179487179486,37,100.0,1,1,39,59:57
687,0,W,29,31,93.54838709677419,020323,0,0,100.0,1,1,93.75,30,,0,0,32,60:00
688,0,L,37,39,94.87179487179486,020323,0,0,75.0,3,4,93.02325581395348,40,,0,0,43,58:58
689,0,W,33,35,94.28571428571428,020324,0,0,100.0,1,1,94.44444444444444,34,,0,0,36,60:49
690,0,L,23,26,88.46153846153845,020324,0,0,,0,0,88.88888888888889,24,100.0,1,1,27,60:49
691,0,L,20,25,80.0,020325,0,0,66.66666666666666,2,3,78.57142857142857,22,,0,0,28,43:21
692,0,,4,5,80.0,020325,0,0,,0,0,80.0,4,,0,0,5,16:20
693,0,W,32,33,96.96969696969697,020325,0,0,77.77777777777779,7,9,93.02325581395348,40,100.0,1,1,43,60:00
694,0,W,21,22,95.45454545454545,020326,0,0,100.0,6,6,96.55172413793103,28,100.0,1,1,29,60:00
695,0,L,28,30,93.33333333333333,020326,0,0,100.0,2,2,90.9090909090909,30,0.0,0,1,33,58:23
696,0,L,23,26,88.46153846153845,020327,0,0,66.66666666666666,4,6,84.84848484848484,28,100.0,1,1,33,58:54
697,0,,17,20,85.0,020327,0,0,100.0,5,5,84.61538461538461,22,0.0,0,1,26,52:39
698,0,W,1,1,100.0,020327,0,0,,0,0,100.0,1,,0,0,1,7:05
699,0,W,16,17,94.11764705882352,020328,0,0,66.66666666666666,2,3,90.47619047619048,19,100.0,1,1,21,63:30
700,0,L,20,23,86.95652173913044,020328,0,0,,0,0,88.0,22,100.0,2,2,25,63:35
701,0,L,14,16,87.5,020329,0,0,,0,0,87.5,14,,0,0,16,47:07
702,0,,6,9,66.66666666666666,020329,0,0,,0,0,66.66666666666666,6,,0,0,9,11:35
703,0,W,30,32,93.75,020329,0,0,87.5,7,8,92.5,37,,0,0,40,60:00
704,0,L,25,28,89.28571428571429,020330,0,0,87.5,7,8,89.1891891891892,33,100.0,1,1,37,58:12
705,0,W,23,25,92.0,020330,0,0,0.0,0,1,89.28571428571429,25,100.0,2,2,28,60:00
706,0,,2,3,66.66666666666666,020331,0,0,,0,0,66.66666666666666,2,,0,0,3,17:13
707,0,W,28,31,90.32258064516128,020331,0,0,100.0,5,5,91.66666666666666,33,,0,0,36,59:38
708,0,L,21,24,87.5,020331,0,0,50.0,3,6,80.64516129032258,25,100.0,1,1,31,42:47
709,0,L,39,42,92.85714285714286,020332,0,0,,0,0,93.33333333333333,42,100.0,3,3,45,59:49
710,0,W,27,27,100.0,020332,0,0,100.0,3,3,100.0,31,100.0,1,1,31,60:00
711,0,L,28,30,93.33333333333333,020333,0,0,90.0,9,10,92.5,37,,0,0,40,63:06
712,0,W,28,29,96.55172413793103,020333,0,0,0.0,0,1,93.93939393939394,31,100.0,3,3,33,63:06
713,0,W,30,33,90.9090909090909,020334,0,2,100.0,8,8,92.85714285714286,39,100.0,1,1,42,63:40
714,0,L,26,30,86.66666666666667,020334,0,0,100.0,5,5,88.57142857142857,31,,0,0,35,62:05
715,0,L,11,14,78.57142857142857,020335,0,0,100.0,5,5,85.0,17,100.0,1,1,20,56:29
716,0,W,25,26,96.15384615384616,020335,0,0,100.0,5,5,96.875,31,100.0,1,1,32,60:00
717,1,W,20,21,95.23809523809523,020336,0,0,80.0,4,5,92.85714285714286,26,100.0,2,2,28,59:39
718,0,L,28,31,90.32258064516128,020336,0,0,100.0,7,7,92.10526315789474,35,,0,0,38,59:48
719,0,L,17,19,89.47368421052632,020337,0,0,100.0,6,6,92.0,23,,0,0,25,60:14
720,0,W,24,24,100.0,020337,0,0,75.0,3,4,96.42857142857143,27,,0,0,28,59:29
721,0,W,27,27,100.0,020338,0,0,100.0,1,1,100.0,29,100.0,1,1,29,60:00
722,0,L,22,23,95.65217391304348,020338,0,0,80.0,4,5,92.85714285714286,26,,0,0,28,57:48
723,0,W,24,26,92.3076923076923,020339,0,0,100.0,7,7,94.11764705882352,32,100.0,1,1,34,60:00
724,0,L,19,22,86.36363636363636,020339,0,0,,0,0,83.33333333333334,20,50.0,1,2,24,57:38
725,0,W,33,33,100.0,020340,0,0,75.0,3,4,97.2972972972973,36,,0,0,37,61:57
726,0,L,35,37,94.5945945945946,020340,0,0,,0,0,94.5945945945946,35,,0,0,37,61:42
727,0,L,21,25,84.0,020341,0,0,100.0,4,4,86.20689655172413,25,,0,0,29,57:10
728,0,W,24,26,92.3076923076923,020341,0,0,100.0,5,5,93.75,30,100.0,1,1,32,60:00
729,0,,9,10,90.0,020342,0,0,,0,0,90.0,9,,0,0,10,19:22
730,0,W,31,32,96.875,020342,0,0,100.0,1,1,97.14285714285714,34,100.0,2,2,35,60:00
731,0,L,22,23,95.65217391304348,020342,0,0,75.0,3,4,92.85714285714286,26,100.0,1,1,28,39:17
732,0,,10,11,90.9090909090909,020343,0,0,100.0,7,7,94.73684210526315,18,100.0,1,1,19,28:07
733,0,W,22,23,95.65217391304348,020343,0,0,75.0,3,4,92.85714285714286,26,100.0,1,1,28,60:00
734,0,L,10,15,66.66666666666666,020343,0,0,,0,0,66.66666666666666,10,,0,0,15,31:53
735,0,L,40,45,88.88888888888889,020344,0,0,100.0,7,7,90.56603773584906,48,100.0,1,1,53,57:55
736,0,W,22,25,88.0,020344,0,0,83.33333333333334,5,6,87.87878787878788,29,100.0,2,2,33,60:00
737,0,W,27,27,100.0,020345,0,0,88.88888888888889,8,9,97.36842105263158,37,100.0,2,2,38,59:46
738,0,L,25,27,92.5925925925926,020345,0,0,90.0,9,10,87.17948717948718,34,0.0,0,2,39,60:00
739,0,L,15,16,93.75,020346,0,0,62.5,5,8,83.33333333333334,20,,0,0,24,60:00
740,0,W,14,14,100.0,020346,0,0,100.0,4,4,100.0,19,100.0,1,1,19,60:00
741,0,W,23,26,88.46153846153845,020347,0,0,100.0,3,3,90.0,27,100.0,1,1,30,60:00
742,0,L,21,25,84.0,020347,0,0,100.0,1,1,85.18518518518519,23,100.0,1,1,27,58:59
743,0,L,2,6,33.33333333333333,020348,0,0,,0,0,33.33333333333333,2,,0,0,6,12:20
744,0,W,34,34,100.0,020348,0,0,,0,0,100.0,34,,0,0,34,60:00
745,0,,33,35,94.28571428571428,020348,0,0,,0,0,94.28571428571428,33,,0,0,35,47:40
746,0,L,24,26,92.3076923076923,020349,0,0,87.5,7,8,91.42857142857143,32,100.0,1,1,35,57:27
747,0,W,24,25,96.0,020349,0,0,85.71428571428571,6,7,93.93939393939394,31,100.0,1,1,33,60:00
748,0,L,27,27,100.0,020350,0,0,71.42857142857143,5,7,94.28571428571428,33,100.0,1,1,35,65:00
749,0,W,33,35,94.28571428571428,020350,0,0,100.0,2,2,94.5945945945946,35,,0,0,37,65:00
750,0,W,31,34,91.17647058823529,020351,0,0,75.0,3,4,89.47368421052632,34,,0,0,38,60:43
751,0,L,28,32,87.5,020351,0,0,100.0,5,5,87.8048780487805,36,75.0,3,4,41,62:25
752,0,W,23,23,100.0,020352,0,0,75.0,3,4,96.29629629629629,26,,0,0,27,60:00
753,0,L,15,19,78.94736842105263,020352,0,0,,0,0,78.94736842105263,15,,0,0,19,59:56
754,0,L,30,34,88.23529411764706,020353,0,0,100.0,2,2,88.88888888888889,32,,0,0,36,57:48
755,0,W,34,36,94.44444444444444,020353,0,0,100.0,2,2,94.87179487179486,37,100.0,1,1,39,60:00
756,0,L,16,21,76.19047619047619,020354,0,0,75.0,3,4,76.0,19,,0,0,25,36:02
757,0,,9,11,81.81818181818183,020354,0,0,,0,0,81.81818181818183,9,,0,0,11,23:58
758,0,W,19,22,86.36363636363636,020354,0,0,66.66666666666666,2,3,85.18518518518519,23,100.0,2,2,27,59:57
